datetime,active_power_kw,wind_speed_ms,theoretical_power_kwh,wind_direction_deg,power_deficit,anomaly,month,month_name,efficiency,hour,season
2018-10-21 10:40:00,320.899291992187,5.27366399765014,406.185027278753,44.1733093261718,85.28573528656602,0,10,October,0.7900323016386399,10,3
2018-10-21 10:50:00,180.222793579101,4.46616888046264,214.872925759539,46.827350616455,34.65013218043799,0,10,October,0.8387412836775238,10,3
2018-10-21 11:00:00,174.456405639648,4.33684301376342,188.240332157357,24.3057498931884,13.783926517708975,0,10,October,0.9267748502154868,11,3
2018-10-21 11:10:00,387.90869140625,5.35414409637451,428.003930278738,16.7922706604003,40.09523887248798,0,10,October,0.9063203955945547,11,3
2018-10-21 11:20:00,682.570922851562,6.34988403320312,748.511715474247,22.6180992126464,65.94079262268497,0,10,October,0.9119041275380629,11,3
2018-10-21 11:30:00,505.74609375,5.89308595657348,589.509973705867,28.491750717163,83.76387995586697,0,10,October,0.8579093082525852,11,3
2018-10-21 11:40:00,414.746490478515,5.56116294860839,486.767817399367,25.7330608367919,72.021326920852,0,10,October,0.8520417243160462,11,3
2018-10-21 11:50:00,548.414916992187,6.08852195739746,654.258634117249,24.8506507873535,105.84371712506196,0,10,October,0.8382234309099025,11,3
2018-10-21 12:00:00,474.717895507812,5.79527616500854,558.089409123476,26.4668407440185,83.37151361566401,0,10,October,0.8506126218259443,12,3
2018-10-21 12:10:00,360.053314208984,5.44616985321044,453.647165123126,26.5806503295898,93.59385091414202,0,10,October,0.7936858022936407,12,3
2018-10-21 12:20:00,390.4375,5.5507960319519,483.731675804792,26.5171508789062,93.29417580479202,0,10,October,0.8071365170586007,12,3
2018-10-21 12:30:00,236.802505493164,4.88943719863891,309.295308681754,31.8766803741455,72.49280318859002,0,10,October,0.7656194544380216,12,3
2018-10-21 12:40:00,44.9180183410644,3.53420400619506,55.924441817031,37.9781799316406,11.0064234759666,0,10,October,0.803191178698278,12,3
2018-10-21 12:50:00,194.155197143554,4.25914001464843,172.683684218269,26.4034309387207,-21.471512925285,0,10,October,1.0,12,3
2018-10-21 13:00:00,199.224502563476,4.54896306991577,232.436075449824,21.9280605316162,33.211572886347994,0,10,October,0.8571152398693921,13,3
2018-10-21 13:10:00,604.782287597656,5.99844121932983,624.474578970864,18.8226299285888,19.69229137320792,0,10,October,0.968465823852012,13,3
2018-10-21 13:20:00,482.323791503906,5.75967597961425,546.895646260516,14.8937501907348,64.57185475660992,0,10,October,0.8819302088101633,13,3
2018-10-21 13:30:00,161.858306884765,4.32892084121704,186.639372446242,23.1583805084228,24.781065561476993,0,10,October,0.8672248773842469,13,3
2018-10-21 13:40:00,228.520797729492,4.72537612915039,271.289119360414,24.3936100006103,42.76832163092203,0,10,October,0.8423515040641815,13,3
2018-10-21 13:50:00,355.043792724609,5.39079523086547,438.126853810471,27.1265296936035,83.08306108586203,0,10,October,0.8103675673762676,13,3
2018-10-21 14:00:00,460.29458618164,5.90205383300781,592.440446212555,39.8616905212402,132.145860030915,0,10,October,0.7769465929010797,14,3
2018-10-21 14:10:00,352.223114013671,5.48984479904174,466.083314112627,41.6418914794921,113.860200098956,0,10,October,0.7557084824722085,14,3
2018-10-21 14:20:00,407.960388183593,5.58062314987182,492.494391313688,39.077709197998,84.53400313009502,0,10,October,0.8283553993282897,14,3
2018-10-21 14:30:00,452.157806396484,5.71209192276,532.132073405422,41.0722198486328,79.97426700893806,0,10,October,0.8497097412355991,14,3
2018-10-21 14:40:00,406.488586425781,5.78330421447753,554.310792516118,36.2066497802734,147.82220609033698,0,10,October,0.7333225185471404,14,3
2018-10-21 14:50:00,376.269409179687,5.51299381256103,472.745579978432,30.5832901000976,96.476170798745,0,10,October,0.7959236957791408,14,3
2018-10-21 15:00:00,259.243103027343,5.00486898422241,337.196649274068,29.6938591003417,77.95354624672501,0,10,October,0.7688187400006884,15,3
2018-10-21 15:10:00,337.448211669921,5.28462886810302,409.125030996375,24.5024509429931,71.676819326454,0,10,October,0.8248046100921919,15,3
2018-10-21 15:20:00,263.160400390625,4.89344596862792,310.247811578612,24.9873008728027,47.087411187987016,0,10,October,0.8482264517889894,15,3
2018-10-21 15:30:00,364.325286865234,5.37278699874877,433.13827969354,26.2656307220458,68.81299282830605,0,10,October,0.8411292742885862,15,3
2018-10-21 15:40:00,385.622314453125,5.47817182540893,462.742499720754,26.9657402038574,77.12018526762898,0,10,October,0.833341036723085,15,3
2018-10-21 15:50:00,568.156799316406,6.04519891738891,639.342148997124,28.2788906097412,71.18534968071799,0,10,October,0.8886584440078293,15,3
2018-10-21 16:00:00,903.893920898437,7.05158805847167,1039.38186507067,37.393268585205,135.48794417223303,0,10,October,0.8696456531276685,16,3
2018-10-21 16:10:00,470.546295166015,5.66510486602783,517.773233572085,33.0955390930175,47.22693840607002,0,10,October,0.9087883742458946,16,3
2018-10-21 16:20:00,1111.94995117187,7.41410017013549,1213.8702105148,39.9509391784667,101.92025934292997,0,10,October,0.9160369383315653,16,3
2018-10-21 16:30:00,965.379699707031,7.09033393859863,1057.1775410278,44.4330291748046,91.79784132076908,0,10,October,0.9131670530651624,16,3
2018-10-21 16:40:00,826.82861328125,6.8679780960083,957.647948496883,45.6756706237792,130.81933521563303,0,10,October,0.8633951699881297,16,3
2018-10-21 16:50:00,815.813903808593,6.66785621643066,873.230979338088,40.1972007751464,57.41707552949504,0,10,October,0.9342475508908108,16,3
2018-10-21 17:00:00,867.495727539062,7.06172895431518,1044.0206281742,46.0997581481933,176.524900635138,0,10,October,0.8309181869865468,17,3
